,date,dn1,dn,day,month,year,sum_rawpar,sum_modpar,ratio_sum_par,noon_rawpar,noon_modpar,ratio_noon_par,tilt,old_tilt,tilt_rolling_avg,corrected_ratio,corrected_par
74,2018-10-30 05:30:00+10:00,406,303,19,10,2018,58.80145495799998,59.78904776428316,1.0167953804372458,2212.15,2200.629092064269,0.9947919861059462,3,3,1.2,0.9803775742626116,2168.7422509050366
75,2018-10-31 05:30:00+10:00,407,304,19,10,2018,59.52701525999999,59.92310627138194,1.0066539706325257,2189.26,2203.124149876376,1.0063328018948758,0,0,1.4,0.9801040432846424,2145.7025778013362
76,2018-11-02 05:30:00+10:00,409,306,19,11,2018,59.332792619999985,60.18089473938582,1.0142939862078892,2332.11,2207.801677981841,0.9466970588788011,3,3,2.2,0.979556981328704,2284.434631726484
77,2018-11-12 05:30:00+10:00,419,316,19,11,2018,63.25800636,61.27199432257286,0.9686045743186279,2274.53,2225.466964021445,0.978429373989987,2,2,1.6,0.9768216715490117,2221.810196588374
78,2018-11-18 05:30:00+10:00,425,322,19,11,2018,62.89031789999999,61.78139235603124,0.982367308975413,2245.96,2232.156959997258,0.9938542805736781,-1,-1,1.4,0.9751804856811962,2190.2163636205396
79,2018-11-19 05:30:00+10:00,426,323,19,11,2018,61.670956799999985,61.85620716330067,1.0030038509683163,2349.16,2233.036895749249,0.9505682438613161,0,0,0.8,0.974906954703227,2290.2124217106325
80,2018-11-21 05:30:00+10:00,428,325,19,11,2018,64.55973329999999,61.997613053250696,0.9603139586273772,2274.26,2234.6188607800827,0.9825696537687347,-5,-5,-0.2,0.9743598927472885,2215.9477296794485
81,2018-12-03 05:30:00+10:00,440,337,19,12,2018,59.4580242,62.64442092337715,1.0535906930351235,2126.61,2240.2044393657807,1.0534157364847248,-1,-1,-1.0,0.9710775210116578,2065.103166958602
82,2018-12-04 05:30:00+10:00,441,338,19,12,2018,58.6490619,62.68429178506533,1.068802974068803,2139.22,2240.4463573637345,1.0473192833667107,0,0,-1.4,0.9708039900336886,2076.763311559867
83,2018-12-27 05:40:00+10:00,464,361,19,12,2018,60.58763373600001,63.11666756846392,1.0417417495372692,2205.32,2246.780434912928,1.0188001899556198,7,7,0.2,0.9645127775403962,2127.0593185653865
84,2018-12-29 05:40:00+10:00,466,363,19,12,2018,57.205983606,63.11347972673094,1.103267101592347,1810.64,2247.597644493987,1.241327731903629,2,2,0.6,0.9639657155844578,1745.3948832658427
85,2019-03-23 06:20:00+10:00,550,82,19,3,2019,24.4628283516,52.92204671125301,2.1633658197904833,1074.59,2045.6686589606807,1.90367364200363,-1,-1,1.4,1.0408279203938116,1118.4632749759858
86,2019-04-15 06:20:00+10:00,573,105,19,4,2019,48.109517579999995,46.708766063536515,0.9708841080325903,2009.55,1865.9855148778245,0.9285588887451541,-2,-2,1.2,1.0345367079005192,2078.9532413614884
87,2019-04-19 06:20:00+10:00,577,109,19,4,2019,45.316522901999996,45.61486590192309,1.0065835368827454,1952.79,1833.0434052329454,0.938679225740067,-2,-2,0.8,1.0334425839886423,2018.0963435871809
88,2019-04-22 06:20:00+10:00,580,112,19,4,2019,43.725669419999996,44.80127209795659,1.0245988841845979,1758.73,1808.335770377599,1.0282054496014732,-5,-5,-1.6,1.0326219910547345,1816.1032743276933
89,2019-05-12 06:30:00+10:00,600,132,19,5,2019,39.873281039999995,39.841835826939935,0.9992113713183394,1893.4,1652.8394300662485,0.8729478346182784,0,0,-2.0,1.02715137149535,1944.8084067892958
